yr,r,s,value
1997,CA,fdd,11.002161536059154
1997,CA,gmt,5.613990118143449
1997,CA,wtt,0.34889349411231524
1997,CA,wpd,1.5370868517541019
1997,CA,wht,31.700044367061633
1997,CA,wrh,2.342184851085342
1997,CA,ott,20.65338018134459
1997,CA,che,4.663645213546982
1997,CA,air,3.945523112051831
1997,CA,mmf,4.253276706273472
1997,CA,otr,5.509878981711741
1997,CA,min,0.4442330807075105
1997,CO,ppd,0.20385305415927094
1997,CO,res,2.0097798956609276
1997,CO,com,2.0386739321863883
1997,CO,amb,3.006192300185891
1997,CO,fbp,1.3139346899971038
1997,CO,rec,0.4367431122373419
1997,CO,con,4.642285498847022
1997,CO,agr,0.29134594231026
1997,CO,eec,0.05455473424406786
1997,CO,fnd,1.1796100853399498
1997,CO,pub,1.410100813298017
1997,CO,hou,0.1803456151568634
1997,CO,fbt,0.9397199207670146
1997,CO,ins,1.6456373972959082
1997,CO,tex,0.04405818787883592
1997,CO,leg,0.8060916367506713
1997,CO,fen,0.7747494274055101
1997,CO,uti,0.5151913381836247
1997,CO,nmp,0.3875893746265551
1997,CO,brd,2.21332586101191
1997,CO,bnk,1.6584335745791967
1997,CO,ore,0.6749170823996071
1997,CO,edu,0.5451805963408418
1997,CO,ote,0.7283719494932609
1997,CO,man,0.9196315664738763
1997,CO,mch,0.538547637158146
1997,CO,dat,0.5211581789065043
1997,CO,amd,0.7307917723986791
1997,CO,oil,0.37944656804576465
1997,CO,hos,1.5177161900838074
1997,CO,rnt,0.33753081045344924
1997,CO,pla,0.2713698893943877
1997,CO,fof,0.0579803615307668
1997,CO,fin,0.00907252949609768
1997,CO,tsv,4.131200399893936
1997,CO,nrs,0.5749108521748301
1997,CO,sec,1.2325158951409212
1997,CO,art,0.4824106851560534
1997,CO,mov,0.14135183120089206
1997,CO,fpd,0.21740450515952248
1997,CO,slg,17.08865088612352
1997,CO,pri,0.45711166782825857
1997,CO,grd,0.10441584339119375
1997,CO,pip,0.0681546453454092
1997,CO,sle,1.0338110263617761
1997,CO,osv,2.6860396652933796
1997,CO,trn,0.27286448811360464
1997,CO,smn,0.14220119035570428
1997,CO,fmt,0.7132242563554172
1997,CO,pet,0.061473708972065874
1997,CO,mvt,1.0553764420382012
1997,CO,cep,3.0761493599819154
1997,CO,wst,0.4103266027407353
1997,CO,mot,0.11097278093673081
1997,CO,adm,2.695931734954952
1997,CO,soc,0.40174922257301976
1997,CO,alt,0.057105994778957676
1997,CO,pmt,0.12710666858179379
1997,CO,trk,0.6076629059975742
1997,CO,fdd,2.1182627110168757
1997,CO,gmt,0.7498993326848328
1997,CO,wtt,0.00041916232357184634
1997,CO,wpd,0.12833770803755754
1997,CO,wht,4.122699151383634
1997,CO,wrh,0.24777823146314515
1997,CO,ott,2.760724479571368
1997,CO,che,0.37501020277170527
1997,CO,air,0.7432958152112558
1997,CO,mmf,0.41328386337677464
1997,CO,otr,0.5182730580814129
1997,CO,min,0.37170218482917206
1997,CT,ppd,0.40517429468306326
1997,CT,res,0.7367329952260557
1997,CT,com,1.4483893421170528
1997,CT,amb,3.1297575163945934
1997,CT,fbp,0.46510221713600725
1997,CT,rec,0.2958569009200488
1997,CT,con,2.802353828019282
1997,CT,agr,0.09614089752802553
1997,CT,eec,0.94408254088459
1997,CT,fnd,0.9221734059644818
1997,CT,pub,0.8609880700576065
1997,CT,hou,0.13739956337841053
1997,CT,fbt,0.8516711257462554
1997,CT,ins,4.294716749006505
1997,CT,tex,0.12726351974679867
1997,CT,leg,0.8375594038063776
1997,CT,fen,0.6057323288729607
1997,CT,uti,0.8080016678568116
1997,CT,nmp,0.1421331272483998
1997,CT,brd,1.2603100429254317
1997,CT,bnk,1.8081830205256404
1997,CT,ore,0.5353374858073955
1997,CT,edu,1.6310467647588776
1997,CT,ote,2.882561992766422
1997,CT,man,2.855755484526717
1997,CT,mch,1.5535653826239617
1997,CT,dat,0.37590161398454464
1997,CT,amd,0.4100946252577951
1997,CT,oil,0.00024131826283951856
1997,CT,hos,2.416716463654772
1997,CT,rnt,0.15063555738157644
1997,CT,pla,0.3978504528595385
1997,CT,fof,0.015489716145137809
1997,CT,fin,0.04036038172335866
1997,CT,tsv,3.5292094934797804
1997,CT,nrs,0.9155012819592645
1997,CT,sec,3.0254950615876566
1997,CT,art,0.3074868167007483
1997,CT,mov,0.09829513003460348
1997,CT,fpd,0.11929260234999724
1997,CT,slg,5.120590376492941
1997,CT,pri,0.5697546814062137
1997,CT,grd,0.2801347758208029
1997,CT,pip,0.01958203053695259
1997,CT,sle,0.3578924766208451
1997,CT,osv,1.7416730405803973
1997,CT,trn,0.03781609962786308
1997,CT,smn,0.0019838832574578746
1997,CT,fmt,2.0968253259880383
1997,CT,pet,0.037025449802535595
1997,CT,mvt,0.960090636801725
1997,CT,cep,1.115661585960432
1997,CT,wst,0.21472984666734787
1997,CT,mot,0.3252676729006354
1997,CT,adm,2.040731932319305
1997,CT,soc,0.9507401917425413
1997,CT,alt,0.1513456504123958
1997,CT,pmt,0.4118756446996689
1997,CT,trk,0.3229858067004153
1997,CT,fdd,0.8685549608131533
1997,CT,gmt,0.6804065843767215
1997,CT,wtt,0.056633422944613265
1997,CT,wpd,0.06252680672550485
1997,CT,wht,3.9377590587137057
1997,CT,wrh,0.27884132871483436
1997,CT,ott,2.5031956104869852
1997,CT,che,1.5092206586822259
1997,CT,air,0.08570703873178227
1997,CT,mmf,0.86192350865165
1997,CT,otr,0.4899376368699433
1997,CT,min,0.032549241619171186
1997,DE,ppd,0.0882435602886847
1997,DE,res,0.1432019143780996
1997,DE,com,0.192426837148887
1997,DE,amb,0.5868263578995263
1997,DE,fbp,0.23355445839864963
1997,DE,rec,0.07598182369486291
1997,DE,con,0.9211248685033067
1997,DE,agr,0.025422257104691637
1997,DE,eec,0.041170701449201944
1997,DE,fnd,0.19901490955451107
1997,DE,pub,0.05559833013026217
1997,DE,hou,0.022691108687231343
1997,DE,fbt,0.17396094432428807
1997,DE,ins,0.33524114588213255
1997,DE,tex,0.0635524375338489
1997,DE,leg,0.24412487791208423
1997,DE,fen,0.13083376853379877
1997,DE,uti,0.19510282983383584
1997,DE,nmp,0.04484126963252733
1997,DE,brd,0.14342323503453125
1997,DE,bnk,1.0301082043955172
1997,DE,ore,0.08746118571432003
1997,DE,edu,0.12702631167458556
1997,DE,ote,0.012552208616819382
1997,DE,man,0.914993161892012
1997,DE,mch,0.04792676565765905
1997,DE,dat,0.09882957346646348
1997,DE,amd,0.11057602909208523
1997,DE,oil,0.0007130424505407643
1997,DE,hos,0.5037625375917801
1997,DE,rnt,0.14806314156314682
1997,DE,pla,0.10716871269348803
1997,DE,fof,0.010663757911291214
1997,DE,fin,0.0038012434088143562
1997,DE,tsv,1.080031930088492
1997,DE,nrs,0.19083136062403389
1997,DE,sec,0.2361689426312144
1997,DE,art,0.05755385087149807
1997,DE,mov,0.005852605405948627
1997,DE,fpd,0.04927119699496959
1997,DE,slg,1.6371224632905463
1997,DE,pri,0.0432755360589722
1997,DE,grd,0.024834650000795773
1997,DE,pip,0.003230298552238322
1997,DE,sle,0.15210774084741246
1997,DE,osv,0.5002062422508525
1997,DE,trn,0.06173370762516443
1997,DE,smn,0.0012093004892301971
1997,DE,fmt,0.10003572503251011
1997,DE,pet,0.03336709238314039
1997,DE,mvt,0.19557708133978727
1997,DE,cep,0.24819755206467406
1997,DE,wst,0.03237730392225132
1997,DE,mot,0.1309455667361857
1997,DE,adm,0.4680145234755932
1997,DE,soc,0.08683730412339356
1997,DE,alt,0.03731343294450238
1997,DE,pmt,0.05117165014857193
1997,DE,trk,0.11096611173916392
1997,DE,fdd,0.20306501607282038
1997,DE,gmt,0.1388706385512981
1997,DE,wtt,0.0010099230002349215
1997,DE,wpd,0.03663522699194146
1997,DE,wht,0.617551745957059
1997,DE,wrh,0.03499514801815871
1997,DE,ott,0.5111430303907442
1997,DE,che,0.42173131913466355
1997,DE,air,0.003952500636553282
1997,DE,mmf,0.05471465490049995
1997,DE,otr,0.08860383990847465
1997,DE,min,0.0036213593924680596
1997,DC,ppd,0.00034179562727831446
1997,DC,res,1.2776615201761443
1997,DC,com,0.34543200914948907
1997,DC,amb,0.500079968135156
1997,DC,fbp,0.011640963569827616
1997,DC,rec,0.1037655670098359
1997,DC,con,0.355504865064637
1997,DC,eec,0.0018536480734263224
1997,DC,fnd,1.3875364309790859
1997,DC,pub,0.6149695050634326
1997,DC,hou,0.07541296106687079
1997,DC,fbt,0.0809852438242048
1997,DC,ins,0.3145178201205759
1997,DC,tex,0.0040195849223172205
1997,DC,leg,2.529258197850099
1997,DC,fen,0.9116879354287841
1997,DC,uti,0.13723133193874934
1997,DC,nmp,0.005229272636880513
1997,DC,brd,0.789027849565106
1997,DC,bnk,0.5766862801549844
1997,DC,ore,0.24511572200467072
1997,DC,edu,1.3466531618521989
1997,DC,ote,0.003644189598431432
1997,DC,man,0.19783445711197528
1997,DC,mch,0.002064112817695816
1997,DC,dat,0.24661304630005246
1997,DC,amd,0.26875837533696145
1997,DC,oil,0.002582597862677701
1997,DC,hos,0.9931160618777085
1997,DC,rnt,0.03023394775461583
1997,DC,pla,0.0007138677427883697
1997,DC,fof,0.00031979896376398224
1997,DC,fin,0.006783074814327873
1997,DC,tsv,2.7614697778198205
1997,DC,nrs,0.37620452705902707
1997,DC,sec,0.55829074187714
1997,DC,art,0.0557035262402136
1997,DC,mov,0.07443182834178359
1997,DC,fpd,0.005045669759649875
1997,DC,slg,12.806562985506726
1997,DC,pri,0.052201804313249764
1997,DC,grd,0.035355989772143215
1997,DC,pip,0.0014501562791724703
1997,DC,sle,0.728813735634599
1997,DC,osv,0.6659948640994419
1997,DC,trn,0.09227439319370223
1997,DC,fmt,0.004670722638979947
1997,DC,pet,0.004974710709986867
1997,DC,mvt,0.0907716566198058
1997,DC,cep,0.028683567383299222
1997,DC,wst,0.015799514298351622
1997,DC,mot,0.006073435232599728
1997,DC,adm,0.9128918906284987
1997,DC,soc,0.1021695148661705
1997,DC,alt,0.001322864376415187
1997,DC,pmt,0.0013671067863265604
1997,DC,trk,0.009565023397469142
1997,DC,fdd,9.721702180769897
1997,DC,gmt,0.06459155145140347
1997,DC,wtt,0.005446432496901478
1997,DC,wpd,0.0009353614339879563
1997,DC,wht,0.31448003724002854
1997,DC,wrh,0.00970299173887471
1997,DC,ott,0.23789263984027514
1997,DC,che,0.030675619716533348
1997,DC,air,0.020101093746477526
1997,DC,mmf,0.018191889154747117
1997,DC,otr,0.05105620270071761
1997,DC,min,0.002227078980205291
1997,FL,ppd,0.7259209161704371
1997,FL,res,8.601399239837223
1997,FL,com,2.0064498115460254
1997,FL,amb,12.833468421806636
1997,FL,fbp,1.6606517324530752
1997,FL,rec,1.565961924974616
1997,FL,con,11.490943087983522
1997,FL,agr,0.8722398126491298
1997,FL,eec,0.49486944218955636
1997,FL,fnd,3.455463714101831
1997,FL,pub,1.698883737220778
1997,FL,hou,0.5611399186171095
1997,FL,fbt,3.4858137379138245
1997,FL,ins,5.663787876074532
1997,FL,tex,0.3038992390269245
1997,FL,leg,4.938451720617452
1997,FL,fen,2.2708659143915795
1997,FL,uti,1.925905428710434
1997,FL,nmp,0.7797476415291031
1997,FL,brd,4.071161682085257
1997,FL,bnk,6.143366200544114
1997,FL,ore,2.1107134380521733
1997,FL,edu,1.9931222627278244
1997,FL,ote,2.6756035702269654
1997,FL,man,3.236946703234814
1997,FL,mch,1.1857648143395652
1997,FL,dat,1.1056113011297815
1997,FL,amd,2.631243637508407
1997,FL,oil,0.024695575972889953
1997,FL,hos,7.503395510671562
1997,FL,rnt,1.371547318395101
1997,FL,pla,0.576094601499234
1997,FL,fof,0.7832260038783508
1997,FL,fin,0.05872497243116578
1997,FL,tsv,8.479783665376265
1997,FL,nrs,2.842357806627937
1997,FL,sec,2.855980534305141
1997,FL,art,1.9953426954619173
1997,FL,mov,0.3313706865230336
1997,FL,fpd,0.5959355935693598
1997,FL,slg,37.12159383170935
1997,FL,pri,0.9646345357472278
1997,FL,grd,0.35556296500369605
1997,FL,pip,0.014151076755219646
1997,FL,sle,2.8882509454255745
1997,FL,osv,8.863068572190482
1997,FL,trn,0.521124857234943
1997,FL,smn,0.005285069986310999
1997,FL,fmt,1.411442382375555
1997,FL,pet,0.14357393480821967
1997,FL,mvt,3.917210512512426
1997,FL,cep,3.309878013185117
1997,FL,wst,0.4872050018381936
1997,FL,mot,0.41203521755346506
1997,FL,adm,11.8130139344074
1997,FL,soc,1.6728169747690607
1997,FL,alt,0.45636041234262925
1997,FL,pmt,0.23641343987553623
1997,FL,trk,1.559008515521932
1997,FL,fdd,4.492473061553342
1997,FL,gmt,2.7821937506724677
1997,FL,wtt,0.42232434337042435
1997,FL,wpd,0.5019393793442192
1997,FL,wht,14.423542913280095
1997,FL,wrh,0.7125025054136125
1997,FL,ott,10.241402411635978
1997,FL,che,1.1989091965062102
1997,FL,air,1.9785067782150307
1997,FL,mmf,1.3357451081212053
1997,FL,otr,2.4899307539697064
1997,FL,min,0.36198766418787753
1997,GA,ppd,1.6059207540784435
1997,GA,res,2.187461140121711
1997,GA,com,2.259154789906303
1997,GA,amb,5.210738458255119
1997,GA,fbp,2.1315356294888
1997,GA,rec,0.5055757666271401
1997,GA,con,6.197205547691679
1997,GA,agr,0.28028480829024816
1997,GA,eec,0.8102918236398648
1997,GA,fnd,1.989167597630815
1997,GA,pub,1.5841388185944458
1997,GA,hou,0.2453487323154108
1997,GA,fbt,1.7035087952459156
1997,GA,ins,3.095391562396685
1997,GA,tex,3.250485062987376
1997,GA,leg,1.172266189218437
1997,GA,fen,1.3073856426977786
1997,GA,uti,1.2815205201616136
1997,GA,nmp,0.7499813593000672
1997,GA,brd,3.3179794196596335
1997,GA,bnk,3.430706044275196
1997,GA,ore,0.9248555512079227
1997,GA,edu,1.4182513084266237
1997,GA,ote,0.578182631996316
1997,GA,man,3.8374151763078963
1997,GA,mch,1.118243660300757
1997,GA,dat,0.9129189002515593
1997,GA,amd,1.0711929428599627
1997,GA,oil,0.00026739091895278653
1997,GA,hos,2.983283408588517
1997,GA,rnt,0.5278114934152693
1997,GA,pla,0.8542716573676671
1997,GA,fof,0.29774440554779236
1997,GA,fin,0.012882211689023138
1997,GA,tsv,4.998154918917512
1997,GA,nrs,1.130065420887699
1997,GA,sec,1.1087732120209792
1997,GA,art,0.4235295505848518
1997,GA,mov,0.21144328323819936
1997,GA,fpd,0.43137364968917796
1997,GA,slg,21.71747243001413
1997,GA,pri,1.0074326350846203
1997,GA,grd,0.06360874600572947
1997,GA,pip,0.028149168896869345
1997,GA,sle,2.0771663701765526
1997,GA,osv,4.3718497557154725
1997,GA,trn,0.48198789928614755
1997,GA,smn,0.0038132783445517363
1997,GA,fmt,0.9923427468784118
1997,GA,pet,0.06499599230322699
1997,GA,mvt,1.916861343792657
1997,GA,cep,1.2596056058020133
1997,GA,wst,0.23307656907841634
1997,GA,mot,1.128432509964426
1997,GA,adm,4.583142696297201
1997,GA,soc,0.48032177503248674
1997,GA,alt,0.5097747987577013
1997,GA,pmt,0.6675357342220759
1997,GA,trk,1.6129703999280574
1997,GA,fdd,3.4348357429634797
1997,GA,gmt,1.3601690384728453
1997,GA,wtt,0.008025540788798488
1997,GA,wpd,0.9496476243462126
1997,GA,wht,9.298528984103616
1997,GA,wrh,0.8037689732972982
1997,GA,ott,5.0055902780612636
