yr,r,s,value
1997,AZ,brd,1.5898334066607922
1997,AZ,bnk,1.8156966812253903
1997,AZ,ore,1.860571423949472
1997,AZ,edu,0.09332567870423669
1997,AZ,ote,0.9067215147003835
1997,AZ,man,0.12333260986843042
1997,AZ,mch,0.1663066212410606
1997,AZ,dat,0.0937355128378328
1997,AZ,amd,0.35597345788609935
1997,AZ,oil,0.0014353938867708235
1997,AZ,hos,0.25208976267811845
1997,AZ,rnt,1.5132142463689993
1997,AZ,pla,0.14493692509448652
1997,AZ,fof,0.13160042024880253
1997,AZ,fin,0.045091194683990234
1997,AZ,tsv,1.5000831324963166
1997,AZ,nrs,0.03227941631102993
1997,AZ,sec,0.158764882255369
1997,AZ,art,0.22699584121331912
1997,AZ,mov,0.06690658996602812
1997,AZ,fpd,0.1092540443909322
1997,AZ,slg,0.3214631281803886
1997,AZ,pri,0.03230972511751967
1997,AZ,grd,0.05315476908680519
1997,AZ,pip,0.0019970569368441757
1997,AZ,sle,0.5701368773874547
1997,AZ,osv,1.1057478063395445
1997,AZ,trn,0.08541259961479436
1997,AZ,smn,0.012441695977846334
1997,AZ,fmt,0.5230445247491771
1997,AZ,pet,0.006103993647359101
1997,AZ,mvt,0.5427315334705485
1997,AZ,cep,7.002278059972517
1997,AZ,wst,0.14751810319801867
1997,AZ,mot,0.13985976712830633
1997,AZ,adm,0.7996512387592949
1997,AZ,soc,0.08630632207624511
1997,AZ,alt,0.010470777915568316
1997,AZ,pmt,0.11342451036075396
1997,AZ,trk,0.2623276604936894
1997,AZ,fdd,1.3132236806836748
1997,AZ,gmt,0.18408212713162853
1997,AZ,wtt,0.00041023235158678503
1997,AZ,wpd,0.057065796001307456
1997,AZ,wht,2.145754286326581
1997,AZ,wrh,0.02407862737737798
1997,AZ,ott,1.2125942950427135
1997,AZ,che,0.5851545411842219
1997,AZ,air,0.4543892379858737
1997,AZ,mmf,0.1925691005330129
1997,AZ,otr,0.13805705473617724
1997,AZ,min,0.6942050218524215
1997,CA,ppd,0.7992993936028518
1997,CA,res,2.3990415233654883
1997,CA,com,1.941892450172249
1997,CA,amb,8.006058218751953
1997,CA,fbp,3.6268561306644163
1997,CA,rec,4.559377593707016
1997,CA,con,11.075270030442265
1997,CA,agr,9.936247756638807
1997,CA,eec,1.108366094212566
1997,CA,fnd,6.271292726481009
1997,CA,pub,4.791183317832585
1997,CA,hou,107.1085214080576
1997,CA,fbt,3.416152545028541
1997,CA,ins,4.815342523332227
1997,CA,tex,0.20765469092176292
1997,CA,leg,5.366337622112265
1997,CA,fen,1.3455286266430644
1997,CA,uti,9.868272289133586
1997,CA,nmp,1.2457155506652955
1997,CA,brd,14.294287372283385
1997,CA,bnk,4.155487937363818
1997,CA,ore,19.226999587625233
1997,CA,edu,1.485608489057368
1997,CA,ote,1.015776856519718
1997,CA,man,2.448386109523881
1997,CA,mch,2.3444454051805854
1997,CA,dat,1.1480085139442973
1997,CA,amd,2.9517065944592504
1997,CA,oil,3.151848107175125
1997,CA,hos,1.5835263974608154
1997,CA,rnt,8.683477306075979
1997,CA,pla,1.5050407166981543
1997,CA,fof,1.2933641190781682
1997,CA,fin,0.0965191477435246
1997,CA,tsv,19.85484391674226
1997,CA,nrs,0.1736163846851202
1997,CA,sec,2.5531400858491793
1997,CA,art,2.626741499174305
1997,CA,mov,11.520035358322588
1997,CA,fpd,0.7588591206422479
1997,CA,slg,2.9636706899113108
1997,CA,pri,0.43376871259218186
1997,CA,grd,0.4765758348877559
1997,CA,pip,0.06888585869558195
1997,CA,sle,6.361497682166726
1997,CA,osv,12.649669107187847
1997,CA,trn,0.24425018876394722
1997,CA,smn,0.16664882154422456
1997,CA,fmt,3.3531039308218897
1997,CA,pet,9.128552704233488
1997,CA,mvt,4.8363586237258005
1997,CA,cep,21.89327937296669
1997,CA,wst,0.7925968562742907
1997,CA,mot,1.3186706141893991
1997,CA,adm,6.801396232738998
1997,CA,soc,0.5714266819906477
1997,CA,alt,1.0562673087194243
1997,CA,pmt,0.7964976308412282
1997,CA,trk,3.3001977664623885
1997,CA,fdd,12.810500546760219
1997,CA,gmt,1.9475289149219197
1997,CA,wtt,0.38419924376400844
1997,CA,wpd,0.48836326220768145
1997,CA,wht,16.52737072263898
1997,CA,wrh,0.4014207375441492
1997,CA,ott,11.160877529504209
1997,CA,che,5.661903158880685
1997,CA,air,2.7232360518130965
1997,CA,mmf,3.234706365665498
1997,CA,otr,1.8159016343784833
1997,CA,min,0.5423691762637439
1997,CO,ppd,0.060343593717284455
1997,CO,res,0.5262877009100038
1997,CO,com,0.30761681319842094
1997,CO,amb,0.8500226049876427
1997,CO,fbp,0.40529056322347956
1997,CO,rec,0.23728752435337858
1997,CO,con,2.2244656676586754
1997,CO,agr,1.0955664054778669
1997,CO,eec,0.028436496172263265
1997,CO,fnd,0.9712904829322706
1997,CO,pub,2.362631231073811
1997,CO,hou,11.790668859461027
1997,CO,fbt,0.267532039754552
1997,CO,ins,1.2009580792846022
1997,CO,tex,0.04802769394197429
1997,CO,leg,0.36948007489752743
1997,CO,fen,0.24775025483078228
1997,CO,uti,1.1623533528717251
1997,CO,nmp,0.23185923003642
1997,CO,brd,2.721741897093418
1997,CO,bnk,0.9533811227977003
1997,CO,ore,2.0095619843073758
1997,CO,edu,0.15930500927314095
1997,CO,ote,0.04699005115699628
1997,CO,man,0.12599123064108908
1997,CO,mch,0.15850181813929853
1997,CO,dat,0.22190890347488623
1997,CO,amd,0.348666747877756
1997,CO,oil,0.4604077497900739
1997,CO,hos,0.19372814062134625
1997,CO,rnt,2.7205151051247958
1997,CO,pla,0.21728832474623933
1997,CO,fof,0.061564161186291266
1997,CO,fin,0.03650801614888032
1997,CO,tsv,2.1281159506608764
1997,CO,nrs,0.02258166057301403
1997,CO,sec,0.3343733515101708
1997,CO,art,0.25425236451023353
1997,CO,mov,0.07905986024461031
1997,CO,fpd,0.061560400661463344
1997,CO,slg,0.48198966615034067
